trip_id,person_id,household_id,age,sex,employment,purpose,mode,duration_min,distance_km,num_persons,household_income,car_ownership
2121474881,2121474881,212147488,66 and more,Man,"Retired, not working","Daily needs shopping (in small nearby stores, on street markets etc)",Walking,30.0,7.5,3,0.6578800871293811,None
2121474882,2121474882,212147488,46-55 years,Woman,Housewife/ houseman,,,,,3,0.8987541627278769,None
2121474883,2121474883,212147488,66 and more,Woman,Working at part time job(s),Usual workplace,Walking,5.0,1.25,3,0.5761899646958017,None
2121482301,2121482301,212148230,66 and more,Woman,"Retired, not working",At the rally,Bus (local bus),30.0,7.5,2,0.5761899646958017,None
2121482302,2121482302,212148230,56-65 years,Man,"Retired, not working",Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),30.0,7.5,2,0.9454076260111136,None
2121482311,2121482311,212148231,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2121482312,2121482312,212148231,25-35 years,Woman,Working at full time job(s),,,,,2,1.0405488309535824,None
2121489371,2121489371,212148937,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2121489372,2121489372,212148937,56-65 years,Woman,Housewife/ houseman,"Having a promenade around the city, in park etc (in this case in address question – state address of start of promena",Bus (local bus),10.0,2.5,2,0.6254296922541548,None
2121489381,2121489381,212148938,46-55 years,Woman,Housewife/ houseman,,,,,3,0.8987541627278769,None
2121489382,2121489382,212148938,25-35 years,Woman,"Unemployed, searching for job",,,,,3,1.0405488309535824,None
2121489383,2121489383,212148938,25-35 years,Woman,"Unemployed, not searching for job",,,,,3,1.0405488309535824,None
2121489391,2121489391,212148939,46-55 years,Man,Working at part time job(s),,,,,2,1.318947547664047,None
2121489392,2121489392,212148939,36-45 years,Woman,"Unemployed, searching for job",,,,,2,0.8182308142103268,None
2121489401,2121489401,212148940,25-35 years,Woman,Working at full time job(s),"Services and administrative needs (city service centers, banks, etc)",Bus (local bus),65.0,16.25,2,1.0405488309535824,One
2121489402,2121489402,212148940,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2121489411,2121489411,212148941,36-45 years,Woman,Self-employed,"Visiting home of other people (parents, relatives, friends etc)",Car as driver,30.0,7.5,1,0.8182308142103268,One
2121493031,2121493031,212149303,46-55 years,Woman,Working at part time job(s),Usual workplace,Metro,60.0,15.0,1,0.8987541627278769,None
2121493041,2121493041,212149304,25-35 years,Woman,Self-employed,Usual workplace,Bus (local bus),60.0,15.0,2,1.0405488309535824,None
2121493042,2121493042,212149304,56-65 years,Woman,Working at part time job(s),Usual workplace,Metro,60.0,15.0,2,0.6254296922541548,None
2121493051,2121493051,212149305,56-65 years,Woman,Self-employed,Not usual workplace/ on some work tasks,Bus (local bus),30.0,7.5,1,0.6254296922541548,None
2121493061,2121493061,212149306,25-35 years,Woman,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,1,1.0405488309535824,One
2121493071,2121493071,212149307,25-35 years,Woman,Working at full time job(s),Usual workplace,Metro,60.0,15.0,1,1.0405488309535824,One
2121498691,2121498691,212149869,36-45 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),120.0,30.0,2,0.8182308142103268,None
2121498692,2121498692,212149869,66 and more,Woman,Working at full time job(s),Usual workplace,Bus (local bus),100.0,25.0,2,0.5761899646958017,None
2121502181,2121502181,212150218,56-65 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),40.0,10.0,3,0.6254296922541548,None
2121502182,2121502182,212150218,36-45 years,Man,Working at full time job(s),Usual workplace,Metro,40.0,10.0,3,1.226524444430224,None
2121502183,2121502183,212150218,56-65 years,Man,Self-employed,,,,,3,0.9454076260111136,None
2121502191,2121502191,212150219,18-24 years,Woman,Both studying and working,University,Metro,60.0,15.0,2,1.1680184442194046,None
2121502192,2121502192,212150219,18-24 years,Woman,Student (of university or vocational college),University,Walking,50.0,12.5,2,1.1680184442194046,None
2121502911,2121502911,212150291,36-45 years,Woman,Working at full time job(s),Health center/Doctor,"Ridehail passenger (services like Uber, Bolt, YandexTaxi etc.)",10.0,2.5,3,9.272475288187472,None
2121502913,2121502913,212150291,16-17 years,Man,Studying at school,,,,,3,4.549992901594249,None
2121502914,2121502914,212150291,14-15 years,Man,Studying at school,,,,,3,4.891959581209663,None
2121503871,2121503871,212150387,66 and more,Man,"Retired, not working",Usual workplace,Bus (local bus),20.0,5.0,3,0.6578800871293811,None
2121503872,2121503872,212150387,66 and more,Woman,"Retired, not working",,,,,3,0.5761899646958017,None
2121503873,2121503873,212150387,46-55 years,Woman,"Unemployed, not searching for job","Visiting home of other people (parents, relatives, friends etc)",Car as passenger,90.0,22.5,3,0.8987541627278769,None
2121503881,2121503881,212150388,18-24 years,Woman,Working at full time job(s),Usual workplace,Metro,20.0,5.0,1,1.1680184442194046,None
2121503891,2121503891,212150389,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2121503901,2121503901,212150390,66 and more,Woman,Working at full time job(s),Usual workplace,Bus (local bus),40.0,10.0,2,0.5761899646958017,None
2121503902,2121503902,212150390,46-55 years,Man,"Unemployed, searching for job",,,,,2,1.318947547664047,None
2121503911,2121503911,212150391,46-55 years,Woman,Housewife/ houseman,Sport and body-care activities,Walking,20.0,5.0,3,0.8987541627278769,One
2121503912,2121503912,212150391,66 and more,Woman,"Retired, not working",,,,,3,0.5761899646958017,None
2121503913,2121503913,212150391,46-55 years,Man,Self-employed,Usual workplace,Car as driver,15.0,3.75,3,1.318947547664047,One
2121503921,2121503921,212150392,36-45 years,Man,Working at full time job(s),Not usual workplace/ on some work tasks,Car as driver,60.0,15.0,1,1.226524444430224,One
2121503931,2121503931,212150393,18-24 years,Man,Working at full time job(s),Usual workplace,Taxi passenger,10.0,2.5,1,1.3467554790918572,None
2121503941,2121503941,212150394,56-65 years,Woman,Housewife/ houseman,Big shopping (in shopping malls / supermarkets / big markets / bazar),Metro,50.0,12.5,1,0.6254296922541548,One
2121503951,2121503951,212150395,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2121503961,2121503961,212150396,46-55 years,Woman,Self-employed,Usual workplace,Walking,20.0,5.0,5,0.8987541627278769,One
2121503962,2121503962,212150396,16-17 years,Woman,Studying at school,Ttutor/student,Walking,15.0,3.75,5,0.9085998630188142,One
2121503963,2121503963,212150396,56-65 years,Man,Self-employed,Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as driver,90.0,22.5,5,0.9454076260111136,One
2121503964,2121503964,212150396,25-35 years,Man,"Unemployed, searching for job",,,,,5,1.5166038838578633,None
2121503965,2121503965,212150396,25-35 years,Man,Working at full time job(s),,,,,5,1.5166038838578633,None
2121514411,2121514411,212151441,36-45 years,Woman,Working at full time job(s),,,,,3,0.8182308142103268,None
2121514412,2121514412,212151441,25-35 years,Woman,Working at part time job(s),,,,,3,1.0405488309535824,None
2121514413,2121514413,212151441,18-24 years,Man,Working at full time job(s),Usual workplace,Bus (local bus),60.0,15.0,3,1.3467554790918572,None
2121514421,2121514421,212151442,36-45 years,Woman,Housewife/ houseman,Sport and body-care activities,Metro,40.0,10.0,1,0.8182308142103268,None
2121514431,2121514431,212151443,25-35 years,Woman,Working at part time job(s),Sport and body-care activities,Metro,65.0,16.25,2,1.0405488309535824,None
2121514432,2121514432,212151443,25-35 years,Man,Working at full time job(s),Usual workplace,Metro,90.0,22.5,2,1.5166038838578633,None
2121514441,2121514441,212151444,66 and more,Woman,Working at full time job(s),Usual workplace,Bus (local bus),120.0,30.0,2,0.5761899646958017,None
2121514442,2121514442,212151444,18-24 years,Man,Working at full time job(s),Usual workplace,Metro,50.0,12.5,2,1.3467554790918572,None
2121514451,2121514451,212151445,66 and more,Man,Working at full time job(s),,,,,1,0.6578800871293811,None
2121514461,2121514461,212151446,36-45 years,Woman,Housewife/ houseman,,,,,2,0.8182308142103268,None
2121514462,2121514462,212151446,46-55 years,Man,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,2,1.318947547664047,None
2121516351,2121516351,212151635,36-45 years,Woman,"Unemployed, searching for job",Not usual workplace/ on some work tasks,Intercity marshrutka (regional and long-distance),90.0,22.5,1,9.272475288187472,One
2121516361,2121516361,212151636,36-45 years,Woman,Housewife/ houseman,,,,,2,9.272475288187472,None
2121516362,2121516362,212151636,16-17 years,Woman,Both studying and working,Secondary School,Walking,10.0,2.5,2,5.9600316854111375,None
2121516371,2121516371,212151637,56-65 years,Woman,Owner or business,Big shopping (in shopping malls / supermarkets / big markets / bazar),Walking,15.0,3.75,1,4.44257048266213,None
2121516381,2121516381,212151638,36-45 years,Woman,Housewife/ houseman,"Having a promenade around the city, in park etc (in this case in address question – state address of start of promena",Walking,15.0,3.75,1,9.272475288187472,None
2121516391,2121516391,212151639,46-55 years,Woman,Working at part time job(s),"Daily needs shopping (in small nearby stores, on street markets etc)",Walking,10.0,2.5,1,8.23147982422885,None
2121526721,2121526721,212152672,25-35 years,Woman,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,3,1.0405488309535824,One
2121526722,2121526722,212152672,25-35 years,Man,Working at full time job(s),Usual workplace,Car as passenger,30.0,7.5,3,1.5166038838578633,One
2121526723,2121526723,212152672,66 and more,Woman,Housewife/ houseman,,,,,3,0.5761899646958017,None
2121526731,2121526731,212152673,56-65 years,Woman,Self-employed,Usual workplace,Walking,10.0,2.5,3,0.6254296922541548,None
2121526732,2121526732,212152673,56-65 years,Man,"Unemployed, searching for job",,,,,3,0.9454076260111136,None
2121526733,2121526733,212152673,25-35 years,Woman,Self-employed,,,,,3,1.0405488309535824,None
2121526741,2121526741,212152674,66 and more,Woman,"Retired, not working",,,,,3,0.5761899646958017,None
2121526742,2121526742,212152674,66 and more,Man,"Retired, not working",,,,,3,0.6578800871293811,None
2121526743,2121526743,212152674,18-24 years,Woman,"Unemployed, not searching for job",,,,,3,1.1680184442194046,None
2121759641,2121759641,212175964,25-35 years,Man,Working at part time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),15.0,3.75,1,1.5166038838578633,One
2121762581,2121762581,212176258,25-35 years,Woman,Housewife/ houseman,,,,,4,0.955779354453164,None
2121762582,2121762582,212176258,14-15 years,Man,Studying at school,Secondary School,Marshrutka (local),25.0,6.25,4,0.7337078717419487,None
2121762583,2121762583,212176258,56-65 years,Woman,"Retired, not working",,,,,4,0.6176219872727928,None
2121762584,2121762584,212176258,56-65 years,Man,Working at both main and side jobs,Health center/Doctor,Car as driver,60.0,15.0,4,0.7599740695517776,One
2121770451,2121770451,212177045,66 and more,Woman,"Retired, not working","Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),60.0,15.0,1,0.5761899646958017,None
2121772371,2121772371,212177237,66 and more,Woman,"Retired, not working",,,,,1,4.44257048266213,None
2121772821,2121772821,212177282,66 and more,Woman,"Retired, not working",Big shopping (in shopping malls / supermarkets / big markets / bazar),Marshrutka (local),15.0,3.75,2,0.4336121379415606,None
2121772823,2121772823,212177282,66 and more,Man,Working at full time job(s),Usual workplace,Car as passenger,40.0,10.0,2,0.5046028507701832,None
2121773421,2121773421,212177342,56-65 years,Man,"Retired, not working",,,,,4,0.7599740695517776,None
2121773422,2121773422,212177342,36-45 years,Man,Working at both main and side jobs,,,,,4,1.08407325019841,None
2121773423,2121773423,212177342,56-65 years,Man,"Retired, not working",,,,,4,0.7599740695517776,None
2121773424,2121773424,212177342,36-45 years,Woman,Working at full time job(s),,,,,4,0.5708711729343885,None
2121773961,2121773961,212177396,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2121773962,2121773962,212177396,56-65 years,Woman,"Retired, not working",,,,,2,0.6254296922541548,None
2121775311,2121775311,212177531,66 and more,Woman,"Retired, not working",,,,,1,4.44257048266213,None
2121778631,2121778631,212177863,66 and more,Woman,"Retired, not working",,,,,2,0.4336121379415606,None
2121778632,2121778632,212177863,25-35 years,Woman,Person with Disabilities,,,,,2,0.955779354453164,None
2121789051,2121789051,212178905,66 and more,Man,"Retired, not working",Usual workplace,Car as driver,15.0,3.75,2,0.5046028507701832,One
2121789052,2121789052,212178905,66 and more,Woman,"Retired, not working",,,,,2,0.4336121379415606,None
2121791861,2121791861,212179186,18-24 years,Man,Both studying and working,Domicile,Intercity bus,80.0,20.0,2,11.07114517211258,None
2121791864,2121791864,212179186,14-15 years,Man,Studying at school,Courses/clubs/sections/other educational facilities,Bus (local bus),20.0,5.0,2,4.891959581209663,None
2121792481,2121792481,212179248,56-65 years,Woman,Housewife/ houseman,,,,,2,4.44257048266213,None
2121792483,2121792483,212179248,25-35 years,Woman,Working at full time job(s),Accompanying/picking kids to/from school,Car as driver,5.0,1.25,2,16.907555589877518,One
2121792741,2121792741,212179274,66 and more,Woman,"Retired, not working",,,,,1,0.4336121379415606,None
2121800061,2121800061,212180006,36-45 years,Woman,Working at full time job(s),Health center/Doctor,Car as passenger,60.0,15.0,1,0.5708711729343885,None
2121811921,2121811921,212181192,36-45 years,Woman,Housewife/ houseman,Big shopping (in shopping malls / supermarkets / big markets / bazar),Walking,10.0,2.5,2,9.272475288187472,None
2121811922,2121811922,212181192,66 and more,Man,Working at full time job(s),Usual workplace,Walking,10.0,2.5,2,4.885387311284171,None
2121824291,2121824291,212182429,25-35 years,Woman,Housewife/ houseman,Health center/Doctor,Walking,70.0,17.5,1,1.0405488309535824,None
2121844251,2121844251,212184425,25-35 years,Woman,"Unemployed, searching for job",,,,,2,0.955779354453164,None
2121844252,2121844252,212184425,66 and more,Woman,"Retired, not working",,,,,2,0.4336121379415606,None
2121848621,2121848621,212184862,18-24 years,Woman,Working at part time job(s),,,,,2,1.3947980289053323,None
2121848622,2121848622,212184862,36-45 years,Woman,Working at full time job(s),Usual workplace,"Shared transport provided by employer (shuttle, bus…)",60.0,15.0,2,0.5708711729343885,None
2121849811,2121849811,212184981,25-35 years,Woman,"Unemployed, not searching for job",,,,,1,0.955779354453164,None
2121850001,2121850001,212185000,66 and more,Man,"Retired, not working",Big shopping (in shopping malls / supermarkets / big markets / bazar),Walking,45.0,11.25,1,0.6578800871293811,None
2121857581,2121857581,212185758,46-55 years,Woman,Housewife/ houseman,"Cultural site (cinema, theaters, concert hall)",Walking,30.0,7.5,1,0.8987541627278769,None
2121868721,2121868721,212186872,25-35 years,Woman,Working at full time job(s),"Services and administrative needs (city service centers, banks, etc)",Taxi passenger,10.0,2.5,2,0.955779354453164,None
2121868722,2121868722,212186872,56-65 years,Woman,"Retired, not working",Health center/Doctor,Taxi passenger,45.0,11.25,2,0.6176219872727928,None
2121876501,2121876501,212187650,25-35 years,Woman,Housewife/ houseman,Health center/Doctor,"Ridehail passenger (services like Uber, Bolt, YandexTaxi etc.)",45.0,11.25,2,1.0405488309535824,None
2121876502,2121876502,212187650,25-35 years,Man,Working at full time job(s),,,,,2,1.5166038838578633,None
2121876851,2121876851,212187685,18-24 years,Man,Student (of university or vocational college),University,Metro,30.0,7.5,2,1.3467554790918572,None
2121876852,2121876852,212187685,18-24 years,Woman,Working at full time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Walking,5.0,1.25,2,1.1680184442194046,None
2121876861,2121876861,212187686,46-55 years,Woman,Housewife/ houseman,Not usual workplace/ on some work tasks,Car as driver,30.0,7.5,2,0.8987541627278769,One
2121876862,2121876862,212187686,18-24 years,Woman,Student (of university or vocational college),,,,,2,1.1680184442194046,None
2121876871,2121876871,212187687,18-24 years,Man,Student (of university or vocational college),University,Bus (local bus),30.0,7.5,3,1.3467554790918572,None
2121876872,2121876872,212187687,18-24 years,Man,Student (of university or vocational college),University,Bus (local bus),30.0,7.5,3,1.3467554790918572,None
2121876873,2121876873,212187687,18-24 years,Man,Student (of university or vocational college),University,Metro,20.0,5.0,3,1.3467554790918572,None
2121876881,2121876881,212187688,25-35 years,Man,Working at full time job(s),Usual workplace,Bus (local bus),60.0,15.0,4,1.5166038838578633,None
2121876882,2121876882,212187688,25-35 years,Man,Working at full time job(s),University,Walking,20.0,5.0,4,1.5166038838578633,None
2121876883,2121876883,212187688,56-65 years,Man,Working at full time job(s),Sport and body-care activities,Bus (local bus),15.0,3.75,4,0.9454076260111136,None
2121876884,2121876884,212187688,56-65 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),90.0,22.5,4,0.6254296922541548,None
2121876891,2121876891,212187689,66 and more,Man,Working at full time job(s),Usual workplace,Bus (local bus),120.0,30.0,1,0.6578800871293811,One
2121882851,2121882851,212188285,56-65 years,Woman,Working at part time job(s),Usual workplace,Walking,30.0,7.5,1,4.44257048266213,None
2121882861,2121882861,212188286,46-55 years,Woman,"Unemployed, searching for job","Daily needs shopping (in small nearby stores, on street markets etc)",Bus (local bus),50.0,12.5,1,8.23147982422885,None
2121882871,2121882871,212188287,66 and more,Man,Working at part time job(s),Usual workplace,Bus (local bus),30.0,7.5,1,4.885387311284171,None
2121887111,2121887111,212188711,25-35 years,Man,Working at part time job(s),Usual workplace,"Two wheels personal motor vehicle (motorcycle, moped etc.)",25.0,6.25,1,1.5166038838578633,One
2121887651,2121887651,212188765,66 and more,Woman,"Retired, not working",Domicile,Bus (local bus),60.0,15.0,1,0.5761899646958017,None
2121887661,2121887661,212188766,18-24 years,Woman,Working at part time job(s),Usual workplace,Metro,30.0,7.5,1,1.1680184442194046,None
2121888721,2121888721,212188872,56-65 years,Woman,"Retired, not working","Daily needs shopping (in small nearby stores, on street markets etc)",Walking,40.0,10.0,2,0.6254296922541548,One
2121888722,2121888722,212188872,25-35 years,Man,Working at full time job(s),,,,,2,1.5166038838578633,None
2121891401,2121891401,212189140,36-45 years,Woman,Housewife/ houseman,,,,,1,0.8182308142103268,None
2121891411,2121891411,212189141,46-55 years,Man,Working at full time job(s),,,,,1,1.318947547664047,None
2121891621,2121891621,212189162,46-55 years,Woman,Housewife/ houseman,,,,,1,0.8987541627278769,None
2121891631,2121891631,212189163,18-24 years,Woman,Student (of university or vocational college),,,,,1,1.1680184442194046,None
2121895931,2121895931,212189593,66 and more,Woman,"Retired, not working","Daily needs shopping (in small nearby stores, on street markets etc)",Marshrutka (local),15.0,3.75,1,0.5761899646958017,None
2121895941,2121895941,212189594,25-35 years,Woman,"Unemployed, searching for job",Secondary School,Walking,30.0,7.5,1,1.0405488309535824,None
2121899941,2121899941,212189994,25-35 years,Woman,Working at full time job(s),Health center/Doctor,Bus (local bus),90.0,22.5,1,1.0405488309535824,None
2121911841,2121911841,212191184,66 and more,Man,"Retired, not working",Free canteen for the socially vulnerable people,Walking,20.0,5.0,1,0.6578800871293811,None
2121931931,2121931931,212193193,25-35 years,Woman,Housewife/ houseman,,,,,5,1.0405488309535824,None
2121931932,2121931932,212193193,46-55 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),120.0,30.0,5,0.8987541627278769,None
2121931934,2121931934,212193193,56-65 years,Man,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,5,0.9454076260111136,One
2121931935,2121931935,212193193,25-35 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),30.0,7.5,5,1.0405488309535824,None
2121931936,2121931936,212193193,25-35 years,Man,Working at full time job(s),Usual workplace,Car as driver,120.0,30.0,5,1.5166038838578633,None
2121931941,2121931941,212193194,56-65 years,Woman,"Retired, not working",,,,,4,0.6254296922541548,None
2121931942,2121931942,212193194,66 and more,Man,"Retired, not working",Sport and body-care activities,Bus (local bus),40.0,10.0,4,0.6578800871293811,None
2121931943,2121931943,212193194,36-45 years,Man,Hard to answer,Courses/clubs/sections/other educational facilities,Bus (local bus),60.0,15.0,4,1.226524444430224,None
2121931944,2121931944,212193194,36-45 years,Man,Working at full time job(s),Usual workplace,Marshrutka (local),50.0,12.5,4,1.226524444430224,None
2121931961,2121931961,212193196,18-24 years,Man,Student (of university or vocational college),University,Bus (local bus),120.0,30.0,3,1.3467554790918572,None
2121931962,2121931962,212193196,46-55 years,Man,Working at part time job(s),Usual workplace,Bus (local bus),150.0,37.5,3,1.318947547664047,None
2121931963,2121931963,212193196,66 and more,Woman,"Retired, not working",Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),45.0,11.25,3,0.5761899646958017,None
2121935471,2121935471,212193547,36-45 years,Woman,Housewife/ houseman,Usual workplace,Marshrutka (local),120.0,30.0,1,0.8182308142103268,None
2121935481,2121935481,212193548,56-65 years,Woman,Housewife/ houseman,,,,,1,0.6254296922541548,None
2121935491,2121935491,212193549,46-55 years,Woman,Housewife/ houseman,,,,,1,0.8987541627278769,None
2121935501,2121935501,212193550,56-65 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),40.0,10.0,1,0.6254296922541548,None
2121974821,2121974821,212197482,66 and more,Man,"Retired, not working",,,,,1,0.6578800871293811,None
2121974831,2121974831,212197483,66 and more,Woman,Housewife/ houseman,Usual workplace,Marshrutka (local),15.0,3.75,1,0.5761899646958017,None
2121974841,2121974841,212197484,46-55 years,Woman,Working at part time job(s),Usual workplace,Metro,20.0,5.0,1,0.8987541627278769,None
2121974851,2121974851,212197485,46-55 years,Man,Working at full time job(s),Usual workplace,Car as passenger,90.0,22.5,2,1.318947547664047,One
2121974852,2121974852,212197485,46-55 years,Man,Working at full time job(s),Usual workplace,Car as driver,75.0,18.75,2,1.318947547664047,One
2121974861,2121974861,212197486,56-65 years,Other,Working at full time job(s),Usual workplace,Bus (local bus),45.0,11.25,2,0.6254296922541548,None
2121974862,2121974862,212197486,56-65 years,Woman,Working at full time job(s),Usual workplace,Car as driver,12.0,3.0,2,0.6254296922541548,One
2121979561,2121979561,212197956,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2121979562,2121979562,212197956,66 and more,Woman,"Retired, but working",,,,,2,0.5761899646958017,None
2121979571,2121979571,212197957,18-24 years,Woman,Student (of university or vocational college),"Visiting home of other people (parents, relatives, friends etc)",Car as driver,20.0,5.0,3,1.1680184442194046,One
2121979573,2121979573,212197957,18-24 years,Man,"Unemployed, searching for job",Sport and body-care activities,Bus (local bus),20.0,5.0,3,1.3467554790918572,One
2121979574,2121979574,212197957,46-55 years,Woman,Housewife/ houseman,"Services and administrative needs (city service centers, banks, etc)",Walking,15.0,3.75,3,0.8987541627278769,One
2121979581,2121979581,212197958,56-65 years,Woman,"Retired, not working","Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),30.0,7.5,2,0.6254296922541548,None
2121979582,2121979582,212197958,56-65 years,Man,Working at part time job(s),Courses/clubs/sections/other educational facilities,Bus (local bus),35.0,8.75,2,0.9454076260111136,One
2121979591,2121979591,212197959,25-35 years,Woman,Working at part time job(s),,,,,2,1.0405488309535824,None
2121979592,2121979592,212197959,18-24 years,Man,Student (of university or vocational college),,,,,2,1.3467554790918572,None
2121979601,2121979601,212197960,18-24 years,Woman,Student (of university or vocational college),Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),30.0,7.5,2,1.1680184442194046,None
2121979602,2121979602,212197960,18-24 years,Man,Student (of university or vocational college),Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),30.0,7.5,2,1.3467554790918572,None
2121979611,2121979611,212197961,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2121979621,2121979621,212197962,25-35 years,Woman,Working at part time job(s),Secondary School,Bus (local bus),30.0,7.5,2,1.0405488309535824,None
2121979622,2121979622,212197962,14-15 years,Woman,Studying at school,Secondary School,Bus (local bus),40.0,10.0,2,0.6792175002843309,None
2121984091,2121984091,212198409,56-65 years,Woman,"Retired, not working",,,,,2,0.6254296922541548,None
2121984092,2121984092,212198409,56-65 years,Man,"Retired, not working",,,,,2,0.9454076260111136,None
2121984481,2121984481,212198448,56-65 years,Man,"Unemployed, searching for job",,,,,1,0.9454076260111136,None
2121984491,2121984491,212198449,25-35 years,Woman,Housewife/ houseman,,,,,2,1.0405488309535824,None
2121984492,2121984492,212198449,25-35 years,Man,Working at full time job(s),Usual workplace,Car as driver,20.0,5.0,2,1.5166038838578633,One
2121988861,2121988861,212198886,18-24 years,Woman,Housewife/ houseman,,,,,2,1.1680184442194046,None
2121988862,2121988862,212198886,18-24 years,Man,Working at full time job(s),Usual workplace,Walking,40.0,10.0,2,1.3467554790918572,None
2121995781,2121995781,212199578,66 and more,Woman,"Retired, not working",,,,,4,0.4336121379415606,None
2121995782,2121995782,212199578,46-55 years,Woman,"Retired, not working",,,,,4,0.9803635972195814,None
2121995783,2121995783,212199578,46-55 years,Woman,Housewife/ houseman,,,,,4,0.9803635972195814,None
2121995784,2121995784,212199578,25-35 years,Man,Working at full time job(s),Health center/Doctor,Taxi passenger,20.0,5.0,4,2.441963403428145,None
2122000091,2122000091,212200009,18-24 years,Woman,Both studying and working,Usual workplace,Walking,60.0,15.0,2,1.1680184442194046,None
2122000094,2122000094,212200009,18-24 years,Man,Working at full time job(s),Usual workplace,Metro,30.0,7.5,2,1.3467554790918572,None
2122000101,2122000101,212200010,18-24 years,Woman,Student (of university or vocational college),University,Walking,40.0,10.0,1,1.1680184442194046,None
2122000111,2122000111,212200011,46-55 years,Man,Working at part time job(s),Usual workplace,Bus (local bus),60.0,15.0,2,1.318947547664047,None
2122000114,2122000114,212200011,16-17 years,Woman,Studying at school,Secondary School,Marshrutka (local),30.0,7.5,2,0.9085998630188142,None
2122000121,2122000121,212200012,25-35 years,Woman,"Unemployed, searching for job","Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),90.0,22.5,1,1.0405488309535824,None
2122002131,2122002131,212200213,56-65 years,Woman,"Retired, not working",,,,,4,0.6176219872727928,None
2122002132,2122002132,212200213,66 and more,Man,"Retired, not working",,,,,4,0.5046028507701832,None
2122002133,2122002133,212200213,36-45 years,Man,"Retired, not working",,,,,4,1.08407325019841,None
2122002134,2122002134,212200213,25-35 years,Woman,"Unemployed, searching for job",,,,,4,0.955779354453164,None
2122047941,2122047941,212204794,36-45 years,Woman,Working at part time job(s),,,,,2,9.272475288187472,None
2122047942,2122047942,212204794,16-17 years,Woman,Studying at school,Courses/clubs/sections/other educational facilities,Bus (local bus),30.0,7.5,2,5.9600316854111375,None
2122052661,2122052661,212205266,66 and more,Man,"Retired, not working",Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),20.0,5.0,1,4.885387311284171,None
2122056571,2122056571,212205657,56-65 years,Man,Working at full time job(s),"Visiting home of other people (parents, relatives, friends etc)","Ridehail passenger (services like Uber, Bolt, YandexTaxi etc.)",30.0,7.5,2,0.9454076260111136,One
2122056572,2122056572,212205657,56-65 years,Woman,"Unemployed, searching for job","Visiting home of other people (parents, relatives, friends etc)",Car as driver,30.0,7.5,2,0.6254296922541548,One
2122056581,2122056581,212205658,66 and more,Woman,"Retired, not working",Free canteen for the socially vulnerable people,Walking,30.0,7.5,1,0.5761899646958017,None
2122056591,2122056591,212205659,18-24 years,Woman,Student (of university or vocational college),University,Bus (local bus),60.0,15.0,2,1.1680184442194046,None
2122056592,2122056592,212205659,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2122056601,2122056601,212205660,46-55 years,Woman,Housewife/ houseman,"Services and administrative needs (city service centers, banks, etc)",Walking,50.0,12.5,1,0.8987541627278769,None
2122056611,2122056611,212205661,56-65 years,Woman,Working at full time job(s),Usual workplace,Car as passenger,20.0,5.0,2,0.6254296922541548,None
2122056612,2122056612,212205661,66 and more,Man,Self-employed,Spouse's job,Car as driver,20.0,5.0,2,0.6578800871293811,One
2122063381,2122063381,212206338,36-45 years,Man,Working at full time job(s),Usual workplace,Car as driver,20.0,5.0,3,1.226524444430224,One
2122063382,2122063382,212206338,36-45 years,Woman,Working at full time job(s),,,,,3,0.8182308142103268,None
2122063383,2122063383,212206338,18-24 years,Man,"Unemployed, not searching for job",,,,,3,1.3467554790918572,None
2122063491,2122063491,212206349,25-35 years,Woman,"Unemployed, searching for job",Secondary School,Walking,10.0,2.5,1,1.0405488309535824,None
