trip_id,person_id,household_id,age,sex,employment,purpose,mode,duration_min,distance_km,num_persons,household_income,car_ownership
2173887281,2173887281,217388728,36-45 years,Woman,Working at part time job(s),Usual workplace,Car as driver,30.0,7.5,2,0.8182308142103268,One
2173887283,2173887283,217388728,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2173887311,2173887311,217388731,46-55 years,Woman,Working at part time job(s),"Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),45.0,11.25,1,0.8987541627278769,None
2173887321,2173887321,217388732,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2174026671,2174026671,217402667,16-17 years,Woman,Studying at school,Secondary School,Bus (local bus),30.0,7.5,6,0.9085998630188142,One
2174026672,2174026672,217402667,36-45 years,Woman,"Unemployed, searching for job",,,,,6,0.8182308142103268,None
2174026673,2174026673,217402667,46-55 years,Man,Working at full time job(s),Usual workplace,Car as driver,60.0,15.0,6,1.318947547664047,One
2174026674,2174026674,217402667,14-15 years,Man,Studying at school,Secondary School,Bus (local bus),30.0,7.5,6,0.8838452498329735,One
2174026675,2174026675,217402667,66 and more,Man,"Retired, not working",,,,,6,0.6578800871293811,None
2174026676,2174026676,217402667,66 and more,Woman,"Retired, not working",,,,,6,0.5761899646958017,None
2174028931,2174028931,217402893,36-45 years,Woman,Working at full time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as driver,90.0,22.5,1,0.8182308142103268,One
2174028941,2174028941,217402894,36-45 years,Woman,Working at part time job(s),,,,,1,0.8182308142103268,None
2174043501,2174043501,217404350,56-65 years,Woman,"Retired, not working",Domicile,Bus (local bus),5.0,1.25,1,0.6254296922541548,None
2174044771,2174044771,217404477,56-65 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),40.0,10.0,1,0.6254296922541548,None
2174052021,2174052021,217405202,25-35 years,Man,Hard to answer,"Having a promenade around the city, in park etc (in this case in address question – state address of start of promena",Walking,20.0,5.0,1,1.5166038838578633,None
2174058271,2174058271,217405827,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2174066611,2174066611,217406661,66 and more,Woman,"Retired, not working","Daily needs shopping (in small nearby stores, on street markets etc)",Walking,15.0,3.75,1,0.5761899646958017,None
2174075441,2174075441,217407544,36-45 years,Woman,"Unemployed, searching for job",Accompanying/picking kids to/from school,Bus (local bus),25.0,6.25,1,0.8182308142103268,None
2174080301,2174080301,217408030,46-55 years,Woman,Housewife/ houseman,,,,,2,0.8987541627278769,None
2174080303,2174080303,217408030,25-35 years,Man,Self-employed,Usual workplace,Car as driver,45.0,11.25,2,1.5166038838578633,One
2174081881,2174081881,217408188,46-55 years,Woman,Housewife/ houseman,,,,,1,0.8987541627278769,None
2174081891,2174081891,217408189,36-45 years,Woman,Working at full time job(s),Usual workplace,Rented car (as driver),90.0,22.5,2,0.8182308142103268,One
2174081892,2174081892,217408189,16-17 years,Woman,Studying at school,Secondary School,Bus (local bus),15.0,3.75,2,0.9085998630188142,None
2174083591,2174083591,217408359,25-35 years,Woman,Working at full time job(s),Usual workplace,Car as driver,25.0,6.25,2,1.0405488309535824,One
2174083592,2174083592,217408359,36-45 years,Man,Working at both main and side jobs,Health center/Doctor,Car as driver,30.0,7.5,2,1.226524444430224,One
2174083601,2174083601,217408360,46-55 years,Woman,Working at both main and side jobs,"Visiting home of other people (parents, relatives, friends etc)",Car as driver,60.0,15.0,1,0.8987541627278769,One
2174083611,2174083611,217408361,25-35 years,Man,Working at both main and side jobs,Health center/Doctor,Car as driver,90.0,22.5,2,1.5166038838578633,One
2174083612,2174083612,217408361,18-24 years,Woman,Student (of university or vocational college),Health center/Doctor,Car as passenger,90.0,22.5,2,1.1680184442194046,One
2174083621,2174083621,217408362,36-45 years,Woman,Housewife/ houseman,,,,,1,0.8182308142103268,None
2174084911,2174084911,217408491,18-24 years,Man,Working at full time job(s),Domicile,Metro,40.0,10.0,1,1.3467554790918572,None
2174087401,2174087401,217408740,56-65 years,Woman,"Retired, not working","Services and administrative needs (city service centers, banks, etc)","Ridehail passenger (services like Uber, Bolt, YandexTaxi etc.)",20.0,5.0,3,0.6254296922541548,None
2174087402,2174087402,217408740,66 and more,Man,"Retired, not working","Services and administrative needs (city service centers, banks, etc)","Ridehail passenger (services like Uber, Bolt, YandexTaxi etc.)",20.0,5.0,3,0.6578800871293811,None
2174087403,2174087403,217408740,36-45 years,Man,"Unemployed, searching for job",Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),20.0,5.0,3,1.226524444430224,None
2174091491,2174091491,217409149,56-65 years,Woman,Working at both main and side jobs,,,,,2,0.6254296922541548,None
2174091494,2174091494,217409149,16-17 years,Man,Self-employed,"Visiting home of other people (parents, relatives, friends etc)","Ridehail passenger (services like Uber, Bolt, YandexTaxi etc.)",40.0,10.0,2,0.9712376361785787,None
2174092711,2174092711,217409271,46-55 years,Woman,Self-employed,Church/other service,Marshrutka (local),10.0,2.5,1,0.8987541627278769,None
2174092721,2174092721,217409272,25-35 years,Man,Working at full time job(s),,,,,1,1.5166038838578633,None
2174092741,2174092741,217409274,46-55 years,Woman,Housewife/ houseman,,,,,1,0.8987541627278769,None
2174092751,2174092751,217409275,46-55 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),45.0,11.25,1,0.8987541627278769,None
2174092761,2174092761,217409276,25-35 years,Woman,Housewife/ houseman,"Accompanying/picking kids to/from nursery, kindergarten",Marshrutka (local),15.0,3.75,1,1.0405488309535824,None
2174094801,2174094801,217409480,66 and more,Woman,"Retired, but working",,,,,1,0.5761899646958017,None
2174094811,2174094811,217409481,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2174094812,2174094812,217409481,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2174094821,2174094821,217409482,66 and more,Man,"Retired, not working",,,,,1,0.6578800871293811,None
2174094831,2174094831,217409483,36-45 years,Woman,Housewife/ houseman,"Accompanying/picking kids to/from nursery, kindergarten",Walking,10.0,2.5,2,0.8182308142103268,None
2174094832,2174094832,217409483,16-17 years,Man,Studying at school,Secondary School,Walking,10.0,2.5,2,0.9712376361785787,None
2174094841,2174094841,217409484,46-55 years,Man,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,3,1.318947547664047,One
2174094842,2174094842,217409484,46-55 years,Woman,Working at full time job(s),,,,,3,0.8987541627278769,None
2174094843,2174094843,217409484,18-24 years,Man,Both studying and working,Usual workplace,Car as driver,20.0,5.0,3,1.3467554790918572,One
2174094851,2174094851,217409485,56-65 years,Woman,Working at full time job(s),Usual workplace,Car as driver,50.0,12.5,1,0.6254296922541548,One
2174094861,2174094861,217409486,25-35 years,Man,Working at full time job(s),Usual workplace,Walking,60.0,15.0,2,1.5166038838578633,None
2174094862,2174094862,217409486,66 and more,Woman,Working at full time job(s),Usual workplace,Car as driver,40.0,10.0,2,0.5761899646958017,One
2174094871,2174094871,217409487,56-65 years,Man,Working at full time job(s),Usual workplace,Car as driver,10.0,2.5,4,0.9454076260111136,One
2174094872,2174094872,217409487,56-65 years,Woman,Working at full time job(s),,,,,4,0.6254296922541548,None
2174094873,2174094873,217409487,25-35 years,Woman,Working at full time job(s),Usual workplace,Car as passenger,30.0,7.5,4,1.0405488309535824,None
2174094874,2174094874,217409487,36-45 years,Man,Working at full time job(s),,,,,4,1.226524444430224,None
2174095141,2174095141,217409514,36-45 years,Woman,"Unemployed, searching for job",,,,,3,0.8182308142103268,None
2174095142,2174095142,217409514,18-24 years,Woman,Housewife/ houseman,Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),20.0,5.0,3,1.1680184442194046,None
2174095143,2174095143,217409514,16-17 years,Man,"Unemployed, searching for job","Services and administrative needs (city service centers, banks, etc)",Bus (local bus),30.0,7.5,3,0.9712376361785787,One
2174097171,2174097171,217409717,18-24 years,Woman,Student (of university or vocational college),University,"Ridehail passenger (services like Uber, Bolt, YandexTaxi etc.)",30.0,7.5,1,1.1680184442194046,None
2174098351,2174098351,217409835,66 and more,Woman,Working at full time job(s),Usual workplace,Car as driver,25.0,6.25,2,0.5761899646958017,One
2174098352,2174098352,217409835,66 and more,Man,"Retired, not working","Services and administrative needs (city service centers, banks, etc)",Car as driver,10.0,2.5,2,0.6578800871293811,One
2174098361,2174098361,217409836,46-55 years,Woman,Housewife/ houseman,,,,,3,0.8987541627278769,None
2174098362,2174098362,217409836,56-65 years,Man,Working at full time job(s),Usual workplace,Metro,20.0,5.0,3,0.9454076260111136,One
2174098363,2174098363,217409836,18-24 years,Woman,Student (of university or vocational college),"Restaurant, café or other socializing sites",Bus (local bus),10.0,2.5,3,1.1680184442194046,None
2174098371,2174098371,217409837,16-17 years,Man,Studying at school,,,,,2,0.9712376361785787,None
2174098372,2174098372,217409837,46-55 years,Woman,Working at full time job(s),,,,,2,0.8987541627278769,None
2174098381,2174098381,217409838,18-24 years,Woman,Student (of university or vocational college),University,Metro,30.0,7.5,3,1.1680184442194046,None
2174098382,2174098382,217409838,66 and more,Man,"Retired, not working",,,,,3,0.6578800871293811,None
2174098383,2174098383,217409838,66 and more,Woman,"Retired, not working",,,,,3,0.5761899646958017,None
2174098391,2174098391,217409839,66 and more,Man,"Retired, not working","Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),90.0,22.5,5,0.6578800871293811,None
2174098392,2174098392,217409839,66 and more,Woman,"Retired, not working",,,,,5,0.5761899646958017,None
2174098393,2174098393,217409839,46-55 years,Woman,Working at full time job(s),Usual workplace,"Shared transport provided by employer (shuttle, bus…)",20.0,5.0,5,0.8987541627278769,None
2174098394,2174098394,217409839,14-15 years,Woman,Studying at school,Secondary School,Bus (local bus),30.0,7.5,5,0.6792175002843309,None
2174098395,2174098395,217409839,16-17 years,Woman,Studying at school,Secondary School,Bus (local bus),30.0,7.5,5,0.9085998630188142,None
2174098401,2174098401,217409840,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2174098402,2174098402,217409840,25-35 years,Woman,Working at full time job(s),,,,,2,1.0405488309535824,None
2174101321,2174101321,217410132,46-55 years,Woman,Working at part time job(s),Usual workplace,Car as passenger,10.0,2.5,1,0.8987541627278769,One
2174105271,2174105271,217410527,66 and more,Woman,"Retired, not working","Daily needs shopping (in small nearby stores, on street markets etc)",Bus (local bus),45.0,11.25,1,0.5761899646958017,None
2174114231,2174114231,217411423,36-45 years,Woman,Housewife/ houseman,,,,,1,0.8182308142103268,None
2174116951,2174116951,217411695,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2174116961,2174116961,217411696,25-35 years,Man,Working at full time job(s),,,,,2,1.5166038838578633,None
2174116962,2174116962,217411696,18-24 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),40.0,10.0,2,1.1680184442194046,None
2174118211,2174118211,217411821,46-55 years,Woman,Working at full time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Marshrutka (local),60.0,15.0,1,0.8987541627278769,One
2174119221,2174119221,217411922,36-45 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),8.0,2.0,1,0.8182308142103268,None
2174127371,2174127371,217412737,56-65 years,Woman,Housewife/ houseman,,,,,2,0.6254296922541548,None
2174127372,2174127372,217412737,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2174127381,2174127381,217412738,66 and more,Woman,"Retired, not working",Health center/Doctor,Walking,60.0,15.0,1,0.5761899646958017,None
2174129141,2174129141,217412914,36-45 years,Man,"Unemployed, searching for job","Visiting home of other people (parents, relatives, friends etc)",Marshrutka (local),60.0,15.0,1,1.226524444430224,One
2174130101,2174130101,217413010,46-55 years,Woman,"Unemployed, searching for job",Accompanying/picking kids to/from school,Car as driver,20.0,5.0,2,0.8987541627278769,One
2174130103,2174130103,217413010,18-24 years,Woman,Both studying and working,Not usual workplace/ on some work tasks,Bus (local bus),80.0,20.0,2,1.1680184442194046,None
2174140261,2174140261,217414026,25-35 years,Woman,Housewife/ houseman,,,,,2,1.0405488309535824,None
2174140262,2174140262,217414026,36-45 years,Man,Working at full time job(s),,,,,2,1.226524444430224,None
2174140331,2174140331,217414033,46-55 years,Woman,Working at part time job(s),Usual workplace,Marshrutka (local),60.0,15.0,4,0.8987541627278769,None
2174140332,2174140332,217414033,56-65 years,Man,"Unemployed, not searching for job","Daily needs shopping (in small nearby stores, on street markets etc)",Bus (local bus),10.0,2.5,4,0.9454076260111136,One
2174140333,2174140333,217414033,36-45 years,Woman,Studying at school,,,,,4,0.8182308142103268,None
2174140334,2174140334,217414033,16-17 years,Woman,Studying at school,,,,,4,0.9085998630188142,None
2174146211,2174146211,217414621,46-55 years,Woman,Working at full time job(s),,,,,1,0.8987541627278769,None
2174155471,2174155471,217415547,18-24 years,Woman,Working at full time job(s),Usual workplace,"Ridehail passenger (services like Uber, Bolt, YandexTaxi etc.)",40.0,10.0,2,1.1680184442194046,One
2174155472,2174155472,217415547,46-55 years,Woman,Housewife/ houseman,Accompanying/picking kids to/from school,Car as driver,15.0,3.75,2,0.8987541627278769,One
2174155581,2174155581,217415558,36-45 years,Woman,Working at full time job(s),Usual workplace,Metro,90.0,22.5,1,0.8182308142103268,None
2174159851,2174159851,217415985,46-55 years,Woman,"Unemployed, searching for job",Accompanying/picking kids to/from school,Bus (local bus),15.0,3.75,1,0.8987541627278769,None
2174163061,2174163061,217416306,46-55 years,Man,"Unemployed, searching for job","Daily needs shopping (in small nearby stores, on street markets etc)",Marshrutka (local),15.0,3.75,1,1.318947547664047,None
2174163071,2174163071,217416307,25-35 years,Woman,Working at full time job(s),University,Marshrutka (local),30.0,7.5,1,1.0405488309535824,None
2174163081,2174163081,217416308,46-55 years,Woman,"Unemployed, searching for job","Accompanying/picking kids to/from nursery, kindergarten",Marshrutka (local),10.0,2.5,1,0.8987541627278769,None
2174163091,2174163091,217416309,56-65 years,Woman,Working at full time job(s),Health center/Doctor,"Ridehail passenger (services like Uber, Bolt, YandexTaxi etc.)",30.0,7.5,2,0.6254296922541548,None
2174163092,2174163092,217416309,56-65 years,Man,Working at both main and side jobs,Usual workplace,Walking,15.0,3.75,2,0.9454076260111136,None
2174165131,2174165131,217416513,25-35 years,Man,Working at part time job(s),"Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),40.0,10.0,2,1.5166038838578633,None
2174165132,2174165132,217416513,56-65 years,Woman,Housewife/ houseman,,,,,2,0.6254296922541548,None
2174168441,2174168441,217416844,66 and more,Woman,"Retired, not working",Accompanying/picking kids to/from school,Walking,15.0,3.75,1,0.5761899646958017,None
2174170541,2174170541,217417054,25-35 years,Woman,In maternity leave,,,,,2,1.0405488309535824,None
2174170542,2174170542,217417054,25-35 years,Man,Working at full time job(s),Usual workplace,Car as driver,65.0,16.25,2,1.5166038838578633,One
2174172101,2174172101,217417210,56-65 years,Woman,Housewife/ houseman,,,,,3,0.6254296922541548,None
2174172102,2174172102,217417210,66 and more,Man,Working at full time job(s),"Car service (service centres, fuel stations, carwash etc)",Car as driver,30.0,7.5,3,0.6578800871293811,One
2174172103,2174172103,217417210,18-24 years,Woman,Student (of university or vocational college),,,,,3,1.1680184442194046,None
2174178131,2174178131,217417813,56-65 years,Woman,"Retired, not working","Restaurant, café or other socializing sites",Bus (local bus),40.0,10.0,1,0.6254296922541548,None
2174179271,2174179271,217417927,46-55 years,Man,Self-employed,Not usual workplace/ on some work tasks,Car as driver,30.0,7.5,5,1.318947547664047,One
2174179272,2174179272,217417927,36-45 years,Woman,Working at full time job(s),,,,,5,0.8182308142103268,None
2174179273,2174179273,217417927,14-15 years,Man,Studying at school,Secondary School,Bus (local bus),45.0,11.25,5,0.8838452498329735,None
2174179274,2174179274,217417927,18-24 years,Man,Student (of university or vocational college),,,,,5,1.3467554790918572,None
2174179275,2174179275,217417927,66 and more,Man,"Retired, not working",,,,,5,0.6578800871293811,None
2174179281,2174179281,217417928,56-65 years,Woman,Working at full time job(s),University,Car as driver,20.0,5.0,4,0.6254296922541548,One
2174179282,2174179282,217417928,56-65 years,Man,Working at full time job(s),Usual workplace,Car as driver,90.0,22.5,4,0.9454076260111136,One
2174179283,2174179283,217417928,25-35 years,Man,Working at full time job(s),,,,,4,1.5166038838578633,None
2174179284,2174179284,217417928,25-35 years,Woman,Working at full time job(s),,,,,4,1.0405488309535824,None
2174179291,2174179291,217417929,56-65 years,Woman,"Retired, but working",Usual workplace,Walking,20.0,5.0,1,0.6254296922541548,None
2174184031,2174184031,217418403,56-65 years,Woman,"Retired, but working",Usual workplace,Bus (local bus),25.0,6.25,3,0.6254296922541548,None
2174184032,2174184032,217418403,56-65 years,Man,Working at full time job(s),Usual workplace,Walking,75.0,18.75,3,0.9454076260111136,None
2174184033,2174184033,217418403,25-35 years,Man,"Unemployed, searching for job",,,,,3,1.5166038838578633,None
2174184041,2174184041,217418404,66 and more,Woman,"Unemployed, not searching for job",,,,,1,0.5761899646958017,None
2174184051,2174184051,217418405,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2174184061,2174184061,217418406,25-35 years,Woman,Working at full time job(s),,,,,2,1.0405488309535824,None
2174184062,2174184062,217418406,25-35 years,Man,Working at full time job(s),,,,,2,1.5166038838578633,None
2174184071,2174184071,217418407,46-55 years,Woman,Housewife/ houseman,Accompanying/picking kids to/from courses/clubs/sections etc,Bus (local bus),20.0,5.0,3,0.8987541627278769,None
2174184072,2174184072,217418407,46-55 years,Man,Self-employed,Not usual workplace/ on some work tasks,Car as driver,120.0,30.0,3,1.318947547664047,None
2174184073,2174184073,217418407,16-17 years,Woman,Studying at school,,,,,3,0.9085998630188142,None
2174184081,2174184081,217418408,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2174184091,2174184091,217418409,56-65 years,Woman,"Retired, not working",,,,,2,0.6254296922541548,None
2174184092,2174184092,217418409,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2174185581,2174185581,217418558,56-65 years,Woman,Housewife/ houseman,Domicile,Car as passenger,30.0,7.5,1,0.6254296922541548,One
2174186031,2174186031,217418603,18-24 years,Woman,Working at part time job(s),Usual workplace,"Ridehail passenger (services like Uber, Bolt, YandexTaxi etc.)",30.0,7.5,1,1.1680184442194046,None
2174189921,2174189921,217418992,18-24 years,Man,Both studying and working,"Visiting home of other people (parents, relatives, friends etc)",Taxi passenger,20.0,5.0,1,1.3467554790918572,None
2174192841,2174192841,217419284,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2174192842,2174192842,217419284,16-17 years,Woman,Studying at school,,,,,2,0.9085998630188142,None
2174192851,2174192851,217419285,66 and more,Woman,"Retired, not working","Visiting home of other people (parents, relatives, friends etc)",Marshrutka (local),30.0,7.5,1,0.5761899646958017,None
2174192861,2174192861,217419286,25-35 years,Man,Working at both main and side jobs,Usual workplace,Car as driver,30.0,7.5,1,1.5166038838578633,One
2174192871,2174192871,217419287,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2174192881,2174192881,217419288,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2174192891,2174192891,217419289,56-65 years,Man,"Unemployed, not searching for job",,,,,1,0.9454076260111136,None
2174192901,2174192901,217419290,56-65 years,Woman,Working at full time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Marshrutka (local),20.0,5.0,1,0.6254296922541548,One
2174192911,2174192911,217419291,56-65 years,Woman,"Retired, not working","Visiting home of other people (parents, relatives, friends etc)",Marshrutka (local),40.0,10.0,3,0.6254296922541548,One
2174192912,2174192912,217419291,66 and more,Man,"Retired, not working",,,,,3,0.6578800871293811,None
2174192913,2174192913,217419291,25-35 years,Man,Working at full time job(s),Usual workplace,Car as driver,20.0,5.0,3,1.5166038838578633,One
2174195181,2174195181,217419518,66 and more,Woman,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,2,0.5761899646958017,One
2174195182,2174195182,217419518,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2174195191,2174195191,217419519,46-55 years,Man,Self-employed,"Daily needs shopping (in small nearby stores, on street markets etc)",Car as driver,20.0,5.0,5,1.318947547664047,One
2174195192,2174195192,217419519,36-45 years,Woman,Working at full time job(s),Usual workplace,Car as passenger,15.0,3.75,5,0.8182308142103268,None
2174195193,2174195193,217419519,66 and more,Man,"Retired, not working",,,,,5,0.6578800871293811,None
2174195194,2174195194,217419519,66 and more,Woman,"Retired, not working",,,,,5,0.5761899646958017,None
2174195195,2174195195,217419519,18-24 years,Man,Self-employed,"Daily needs shopping (in small nearby stores, on street markets etc)",Scooters/skateboard (or another non-motorized light personal vehicle),10.0,2.5,5,1.3467554790918572,None
2174195581,2174195581,217419558,66 and more,Woman,"Retired, not working",,,,,3,0.5761899646958017,None
2174195582,2174195582,217419558,18-24 years,Woman,Working at part time job(s),University,Car as driver,20.0,5.0,3,1.1680184442194046,One
2174195583,2174195583,217419558,36-45 years,Woman,Working at full time job(s),,,,,3,0.8182308142103268,None
2174197201,2174197201,217419720,56-65 years,Woman,Housewife/ houseman,Health center/Doctor,Bus (local bus),25.0,6.25,1,0.6254296922541548,None
2174197211,2174197211,217419721,25-35 years,Woman,Working at full time job(s),Usual workplace,Metro,40.0,10.0,1,1.0405488309535824,None
2174197221,2174197221,217419722,36-45 years,Man,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,1,1.226524444430224,None
2174197231,2174197231,217419723,66 and more,Woman,"Retired, not working","Visiting home of other people (parents, relatives, friends etc)",Metro,45.0,11.25,2,0.5761899646958017,None
2174197233,2174197233,217419723,46-55 years,Woman,Person with Disabilities,,,,,2,0.8987541627278769,None
2174197241,2174197241,217419724,46-55 years,Woman,Working at full time job(s),,,,,1,0.8987541627278769,None
2174197251,2174197251,217419725,36-45 years,Man,Working at part time job(s),Usual workplace,Car as driver,15.0,3.75,1,1.226524444430224,One
2174197261,2174197261,217419726,56-65 years,Woman,Working at full time job(s),,,,,1,0.6254296922541548,None
2174197271,2174197271,217419727,18-24 years,Woman,Both studying and working,University,Metro,50.0,12.5,3,1.1680184442194046,None
2174197272,2174197272,217419727,18-24 years,Woman,Working at full time job(s),,,,,3,1.1680184442194046,None
2174197273,2174197273,217419727,18-24 years,Man,Working at full time job(s),Usual workplace,Bus (local bus),60.0,15.0,3,1.3467554790918572,None
2174197281,2174197281,217419728,18-24 years,Man,Both studying and working,University,Metro,80.0,20.0,1,1.3467554790918572,None
2174200501,2174200501,217420050,56-65 years,Woman,"Retired, not working",,,,,2,0.6254296922541548,None
2174200502,2174200502,217420050,56-65 years,Man,Working at full time job(s),Usual workplace,Marshrutka (local),50.0,12.5,2,0.9454076260111136,None
2174200511,2174200511,217420051,25-35 years,Man,"Unemployed, not searching for job",,,,,2,1.5166038838578633,None
2174200512,2174200512,217420051,25-35 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),40.0,10.0,2,1.0405488309535824,One
2174200801,2174200801,217420080,25-35 years,Woman,Housewife/ houseman,"Accompanying/picking kids to/from nursery, kindergarten",Car as driver,10.0,2.5,1,1.0405488309535824,One
2174202221,2174202221,217420222,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2174202241,2174202241,217420224,36-45 years,Man,Working at full time job(s),,,,,2,1.226524444430224,None
2174202243,2174202243,217420224,18-24 years,Woman,Working at part time job(s),,,,,2,1.1680184442194046,None
2174212051,2174212051,217421205,25-35 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),60.0,15.0,2,1.0405488309535824,None
2174212052,2174212052,217421205,25-35 years,Man,Working at full time job(s),,,,,2,1.5166038838578633,None
2174212061,2174212061,217421206,25-35 years,Woman,Working at full time job(s),I was out of town/ I came from the region,Bus (local bus),120.0,30.0,2,1.0405488309535824,None
2174212063,2174212063,217421206,18-24 years,Man,Working at full time job(s),,,,,2,1.3467554790918572,None
2174215671,2174215671,217421567,25-35 years,Woman,Self-employed,Secondary School,Bus (local bus),30.0,7.5,3,1.0405488309535824,None
2174215672,2174215672,217421567,36-45 years,Man,Working at both main and side jobs,"Daily needs shopping (in small nearby stores, on street markets etc)",Car as driver,40.0,10.0,3,1.226524444430224,One
2174215673,2174215673,217421567,56-65 years,Woman,"Retired, not working",Accompanying/picking kids to/from school,Bus (local bus),20.0,5.0,3,0.6254296922541548,None
2174215681,2174215681,217421568,36-45 years,Woman,Working at full time job(s),Usual workplace,Car as passenger,60.0,15.0,3,0.8182308142103268,One
2174215682,2174215682,217421568,36-45 years,Man,Working at full time job(s),Usual workplace,Car as driver,65.0,16.25,3,1.226524444430224,One
2174215683,2174215683,217421568,18-24 years,Woman,Student (of university or vocational college),,,,,3,1.1680184442194046,None
2174215691,2174215691,217421569,25-35 years,Woman,Working at full time job(s),"Having a promenade around the city, in park etc (in this case in address question – state address of start of promena",Car as passenger,60.0,15.0,2,1.0405488309535824,One
2174215692,2174215692,217421569,25-35 years,Man,Working at full time job(s),Usual workplace,Car as driver,60.0,15.0,2,1.5166038838578633,One
2174215701,2174215701,217421570,46-55 years,Man,Working at full time job(s),Usual workplace,Bus (local bus),70.0,17.5,3,1.318947547664047,None
2174215702,2174215702,217421570,18-24 years,Woman,Working at full time job(s),Usual workplace,Car as passenger,50.0,12.5,3,1.1680184442194046,None
2174215703,2174215703,217421570,36-45 years,Woman,Housewife/ houseman,Domicile,Bus (local bus),60.0,15.0,3,0.8182308142103268,None
2174222341,2174222341,217422234,36-45 years,Woman,Working at full time job(s),Usual workplace,Car as passenger,20.0,5.0,2,0.8182308142103268,None
2174222342,2174222342,217422234,18-24 years,Man,Studying at school,Courses/clubs/sections/other educational facilities,Bus (local bus),60.0,15.0,2,1.3467554790918572,None
2174253701,2174253701,217425370,36-45 years,Woman,"Unemployed, searching for job",,,,,5,0.8182308142103268,None
2174253702,2174253702,217425370,46-55 years,Man,Working at full time job(s),"Visiting home of other people (parents, relatives, friends etc)",Car as driver,60.0,15.0,5,1.318947547664047,One
2174253703,2174253703,217425370,25-35 years,Man,Working at full time job(s),Sport and body-care activities,Car as driver,30.0,7.5,5,1.5166038838578633,One
2174253704,2174253704,217425370,18-24 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),50.0,12.5,5,1.1680184442194046,None
2174253705,2174253705,217425370,25-35 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),60.0,15.0,5,1.0405488309535824,None
2174253711,2174253711,217425371,25-35 years,Woman,Working at full time job(s),Health center/Doctor,Car as passenger,30.0,7.5,2,1.0405488309535824,None
2174253712,2174253712,217425371,25-35 years,Man,Working at full time job(s),Health center/Doctor,Car as driver,30.0,7.5,2,1.5166038838578633,One
2174253721,2174253721,217425372,18-24 years,Man,Both studying and working,Sport and body-care activities,Marshrutka (local),75.0,18.75,5,1.3467554790918572,None
2174253722,2174253722,217425372,18-24 years,Woman,Both studying and working,,,,,5,1.1680184442194046,None
2174253723,2174253723,217425372,18-24 years,Man,Working at full time job(s),Usual workplace,Marshrutka (local),60.0,15.0,5,1.3467554790918572,None
2174253724,2174253724,217425372,18-24 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),60.0,15.0,5,1.1680184442194046,None
2174253725,2174253725,217425372,56-65 years,Man,Working at full time job(s),I was out of town/ I came from the region,Marshrutka (local),240.0,60.0,5,0.9454076260111136,None
2174253731,2174253731,217425373,36-45 years,Woman,Working at full time job(s),"Daily needs shopping (in small nearby stores, on street markets etc)",Bus (local bus),15.0,3.75,3,0.8182308142103268,None
2174253732,2174253732,217425373,36-45 years,Man,Working at full time job(s),,,,,3,1.226524444430224,None
2174253733,2174253733,217425373,14-15 years,Man,Studying at school,,,,,3,0.8838452498329735,None
2174253741,2174253741,217425374,46-55 years,Woman,Working at full time job(s),Usual workplace,Walking,30.0,7.5,2,0.8987541627278769,None
